City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
305,Guerrero Negro,MX,2020-06-24 02:20:26,27.98,-114.06,65.84,83,0,17.22
306,Mehran,IR,2020-06-24 02:23:55,33.12,46.16,69.8,21,0,6.93
307,Manor,IN,2020-06-24 02:23:55,19.75,72.92,82.6,77,10,7.58
308,Conneaut,US,2020-06-24 02:23:55,41.95,-80.55,66.2,72,90,12.75
309,Muli,MV,2020-06-24 02:20:23,2.92,73.57,84.04,77,100,14.34
310,Yabrud,SY,2020-06-24 02:23:55,33.97,36.66,60.8,77,0,13.87
311,Eyl,SO,2020-06-24 02:23:55,7.98,49.82,82.15,64,0,19.53
312,Santa Fe,AR,2020-06-24 02:21:09,-31.63,-60.7,59.0,93,100,1.99
313,Preeceville,CA,2020-06-24 02:23:55,51.95,-102.67,67.14,66,100,4.27
314,Constitucion,CL,2020-06-24 02:23:55,-35.33,-72.42,48.42,83,100,7.07
315,Port Macquarie,AU,2020-06-24 02:23:55,-31.43,152.92,64.0,52,0,3.0
316,Dolni Nemci,CZ,2020-06-24 02:23:56,48.97,17.59,55.99,92,0,1.01
317,Urla,TR,2020-06-24 02:23:56,38.32,26.76,69.8,73,1,5.82
318,La Romana,DO,2020-06-24 02:23:56,18.43,-68.97,78.4,85,0,10.33
319,Acarau,BR,2020-06-24 02:23:56,-2.89,-40.12,77.09,73,100,11.03
320,Praia Da Vitoria,PT,2020-06-24 02:23:56,38.73,-27.07,62.6,72,40,13.0
321,Dom Pedrito,BR,2020-06-24 02:23:56,-30.98,-54.67,65.8,82,3,9.93
322,Viransehir,TR,2020-06-24 02:23:56,37.24,39.76,70.63,37,0,8.12
323,Vao,NC,2020-06-24 02:23:56,-22.67,167.48,71.69,79,0,13.38
324,Nome,US,2020-06-24 02:23:56,64.5,-165.41,54.0,54,90,13.87
325,Georgetown,MY,2020-06-24 02:20:20,5.41,100.34,86.0,79,20,3.36
326,Jonesboro,US,2020-06-24 02:19:17,35.84,-90.7,78.8,78,1,2.48
327,Matamoros,MX,2020-06-24 02:19:11,25.53,-103.25,93.2,18,75,13.87
328,Maragogi,BR,2020-06-24 02:23:57,-9.01,-35.22,74.64,88,1,10.02
329,Tashla,RU,2020-06-24 02:23:57,51.77,52.74,58.06,74,89,3.87
330,Anadyr,RU,2020-06-24 02:23:57,64.75,177.48,50.0,76,40,13.42
331,La Palma,US,2020-06-24 02:23:57,33.85,-118.05,77.0,60,1,8.05
332,Saky,UA,2020-06-24 02:23:58,45.14,33.6,69.3,80,100,5.95
333,Zaraza,VE,2020-06-24 02:23:58,9.35,-65.32,73.89,88,9,5.77
334,Arak,IR,2020-06-24 02:23:58,34.09,49.69,62.74,39,0,2.19
335,Redlands,US,2020-06-24 02:21:52,34.06,-117.18,91.4,27,75,11.41
336,Fort Frances,CA,2020-06-24 02:23:58,48.6,-93.4,60.01,87,90,3.36
337,Narsaq,GL,2020-06-24 02:20:26,60.92,-46.05,51.8,66,18,3.36
338,Dossor,KZ,2020-06-24 02:23:58,47.53,52.98,74.34,21,18,5.35
339,Teya,RU,2020-06-24 02:23:58,60.38,92.63,79.02,39,2,2.24
340,Klaksvik,FO,2020-06-24 02:23:58,62.23,-6.59,50.0,81,0,13.87
341,Fortuna,US,2020-06-24 02:23:58,40.6,-124.16,61.0,93,90,8.05
342,Jalu,LY,2020-06-24 02:23:58,29.03,21.55,69.26,56,0,5.21
343,Tondano,ID,2020-06-24 02:19:11,1.3,124.91,87.8,62,40,2.24
344,Rosarito,MX,2020-06-24 02:23:58,32.33,-117.03,69.01,82,75,9.17
345,Vagur,FO,2020-06-24 02:23:58,61.47,-6.81,51.24,85,0,18.99
346,Qeshm,IR,2020-06-24 02:23:58,26.96,56.27,87.8,79,40,6.93
347,Margate,GB,2020-06-24 02:21:29,51.38,1.39,62.01,80,100,1.01
348,Ponta Delgada,PT,2020-06-24 02:23:59,37.73,-25.67,60.8,93,40,18.34
349,Dutlwe,BW,2020-06-24 02:23:59,-23.98,23.9,45.09,59,0,7.43
350,Nouadhibou,MR,2020-06-24 02:23:59,20.93,-17.03,71.6,73,0,18.34
351,Tobe,JP,2020-06-24 02:23:59,33.74,132.79,80.6,61,40,11.41
352,Ulladulla,AU,2020-06-24 02:23:59,-35.35,150.47,62.6,55,75,14.99
353,Samarai,PG,2020-06-24 02:23:59,-10.62,150.67,80.13,84,100,16.67
354,Broome,US,2020-06-24 02:23:59,42.25,-75.83,75.2,64,90,8.05
355,Calabozo,VE,2020-06-24 02:23:59,8.92,-67.43,75.69,86,46,4.18
356,Muncar,ID,2020-06-24 02:23:59,-8.43,114.33,78.67,84,98,7.16
357,Manavgat,TR,2020-06-24 02:23:59,36.79,31.44,68.0,82,40,2.24
358,Faya,SA,2020-06-24 02:23:59,18.39,42.45,68.0,22,100,5.08
359,Jinzhou,CN,2020-06-24 02:23:37,41.11,121.14,74.52,63,98,6.8
360,Kiruna,SE,2020-06-24 02:23:59,67.86,20.23,57.2,76,92,4.7
361,Oranjemund,NA,2020-06-24 02:23:59,-28.55,16.43,58.87,53,0,3.06
362,Yuzhno-Sukhokumsk,RU,2020-06-24 02:23:59,44.66,45.64,72.43,63,5,8.93
363,Livingston,GB,2020-06-24 02:24:00,55.9,-3.52,59.0,87,97,3.36
364,Abay,KZ,2020-06-24 02:24:00,49.63,72.85,53.6,81,75,11.18
365,San Giovanni Lupatoto,IT,2020-06-24 02:24:00,45.39,11.04,73.0,68,10,5.82
366,Elk Plain,US,2020-06-24 02:24:00,47.05,-122.4,78.01,64,1,5.82
367,Natitingou,BJ,2020-06-24 02:24:00,10.3,1.38,73.4,83,9,3.36
368,Olafsvik,IS,2020-06-24 02:24:00,64.89,-23.71,49.05,81,100,12.97
369,Hearst,CA,2020-06-24 02:24:00,49.68,-83.67,55.08,78,100,6.76
370,Mto Wa Mbu,TZ,2020-06-24 02:24:00,-3.35,35.85,65.71,82,85,4.36
371,Marawi,PH,2020-06-24 02:19:03,8.0,124.29,84.99,75,21,4.0
372,Daytona Beach,US,2020-06-24 02:19:15,29.21,-81.02,78.01,88,75,5.82
373,Poum,NC,2020-06-24 02:21:02,-20.23,164.02,73.58,80,0,17.2
374,Anqing,CN,2020-06-24 02:24:00,30.51,117.05,76.33,85,99,3.65
375,Xuddur,SO,2020-06-24 02:24:00,4.12,43.89,72.88,83,9,18.77
376,Gazli,UZ,2020-06-24 02:24:00,40.13,63.45,83.82,15,0,15.1
377,Berdigestyakh,RU,2020-06-24 02:24:01,62.1,126.7,77.2,31,63,6.91
378,Ancud,CL,2020-06-24 02:24:01,-41.87,-73.82,39.99,100,40,4.7
379,Tocopilla,CL,2020-06-24 02:24:01,-22.09,-70.2,60.4,62,82,7.61
380,Ereymentau,KZ,2020-06-24 02:24:01,51.62,73.1,54.05,80,96,17.45
381,Barabai,ID,2020-06-24 02:19:21,-2.58,115.38,85.71,61,25,0.6
382,Zhangjiakou,CN,2020-06-24 02:24:01,40.81,114.88,77.14,48,0,5.79
383,Nacala,MZ,2020-06-24 02:24:01,-14.54,40.67,70.92,86,1,11.63
384,Nadym,RU,2020-06-24 02:24:01,65.53,72.52,55.62,56,2,9.01
385,Orlik,RU,2020-06-24 02:21:04,52.52,99.83,63.9,46,38,0.92
386,Rio De Jesus,PA,2020-06-24 02:24:01,7.98,-81.16,76.23,93,100,0.74
387,Farmington,US,2020-06-24 02:20:02,36.73,-108.22,91.4,7,1,16.11
388,Zhezkazgan,KZ,2020-06-24 02:24:01,47.8,67.71,60.8,48,0,13.42
389,Portland,US,2020-06-24 02:23:51,45.52,-122.68,91.0,38,40,11.41
390,Mount Gambier,AU,2020-06-24 02:24:01,-37.83,140.77,53.6,93,90,8.05
391,Teeli,RU,2020-06-24 02:21:05,51.03,90.23,61.84,50,0,3.06
392,Evensk,RU,2020-06-24 02:24:01,61.95,159.23,56.61,59,0,9.6
393,Cordoba,AR,2020-06-24 02:21:42,-31.41,-64.18,51.01,93,75,3.36
394,Kitaibaraki,JP,2020-06-24 02:24:02,36.78,140.75,68.0,85,100,1.99
395,Fukue,JP,2020-06-24 02:24:02,32.69,128.84,78.8,83,75,16.11
396,Odzaci,RS,2020-06-24 02:24:02,45.51,19.26,55.4,87,41,6.93
397,Havre-Saint-Pierre,CA,2020-06-24 02:20:41,50.23,-63.6,59.0,93,1,5.82
398,Araouane,ML,2020-06-24 02:24:02,18.9,-3.53,89.73,11,0,4.61
399,Muscat,OM,2020-06-24 02:24:02,23.61,58.59,86.0,89,20,4.7
400,Samana,DO,2020-06-24 02:24:02,19.21,-69.34,79.11,85,24,6.4
401,Flinders,AU,2020-06-24 02:19:36,-34.58,150.86,64.0,59,31,15.01
402,Magnolia,US,2020-06-24 02:21:20,33.27,-93.24,81.0,94,100,4.0
403,Usagara,TZ,2020-06-24 02:24:02,-2.68,33.0,68.0,88,20,6.87
404,Mariental,NA,2020-06-24 02:24:02,-24.63,17.97,49.42,44,0,11.65
405,Sao Filipe,CV,2020-06-24 02:20:35,14.9,-24.5,77.58,73,0,8.21
406,Murdochville,CA,2020-06-24 02:24:02,48.96,-65.5,65.62,93,100,5.28
407,Bom Jesus,BR,2020-06-24 02:24:02,-9.07,-44.36,70.03,79,0,2.68
408,Comodoro Rivadavia,AR,2020-06-24 02:24:02,-45.87,-67.5,42.8,70,75,16.11
409,Lae,PG,2020-06-24 02:24:03,-6.72,146.98,86.0,55,40,8.05
410,Guhagar,IN,2020-06-24 02:24:03,17.48,73.19,80.4,82,54,9.62
411,Kutum,SD,2020-06-24 02:24:03,14.2,24.67,75.51,23,0,4.72
412,Salinopolis,BR,2020-06-24 02:24:03,-0.61,-47.36,79.18,84,27,9.91
413,Athens,GR,2020-06-24 02:24:03,37.98,23.72,73.0,73,20,3.6
414,Qujing,CN,2020-06-24 02:24:03,25.48,103.78,71.69,77,100,8.3
415,Talara,PE,2020-06-24 02:24:03,-4.58,-81.27,65.8,88,14,15.86
416,Aksarka,RU,2020-06-24 02:24:03,66.56,67.8,52.41,57,89,7.45
417,Laguna,US,2020-06-24 02:24:03,38.42,-121.42,96.8,35,1,9.17
418,Pasighat,IN,2020-06-24 02:20:15,28.07,95.33,80.51,84,99,2.15
419,Lorengau,PG,2020-06-24 02:20:21,-2.02,147.27,84.74,74,98,7.94
420,Gari,RU,2020-06-24 02:24:03,59.43,62.35,52.09,81,74,2.75
421,Mbulu,TZ,2020-06-24 02:24:03,-3.85,35.53,55.78,96,50,11.54
422,Sakassou,CI,2020-06-24 02:24:03,7.45,-5.29,75.0,94,99,4.61
423,Tooele,US,2020-06-24 02:24:03,40.53,-112.3,81.0,24,1,4.7
424,Pringsewu,ID,2020-06-24 02:24:04,-5.36,104.97,80.94,74,100,1.3
425,Aykhal,RU,2020-06-24 02:24:04,66.0,111.5,73.4,35,0,6.71
426,Nador,MA,2020-06-24 02:24:04,35.17,-2.93,73.4,78,90,1.12
427,Namibe,AO,2020-06-24 02:24:04,-15.2,12.15,71.01,56,42,6.53
428,Harare,ZW,2020-06-24 02:24:04,-17.83,31.05,50.7,75,76,5.39
429,Kungurtug,RU,2020-06-24 02:24:04,50.6,97.52,65.35,50,0,1.41
430,Haines Junction,CA,2020-06-24 02:24:04,60.75,-137.51,55.44,43,0,10.92
431,Pundaguitan,PH,2020-06-24 02:24:04,6.37,126.17,83.89,72,96,6.26
432,Urucara,BR,2020-06-24 02:24:04,-2.54,-57.76,75.45,79,0,1.07
433,Mount Isa,AU,2020-06-24 02:20:20,-20.73,139.5,69.8,21,0,9.17
434,Axim,GH,2020-06-24 02:24:04,4.87,-2.24,76.86,87,99,6.71
435,Atocha,BO,2020-06-24 02:24:04,-20.93,-66.23,37.26,53,0,15.23
436,Calama,CL,2020-06-24 02:23:01,-22.47,-68.93,44.6,20,20,6.93
437,Saldanha,ZA,2020-06-24 02:24:04,-33.01,17.94,42.8,87,0,1.12
438,Northam,GB,2020-06-24 02:24:04,51.03,-4.22,62.01,73,0,5.01
439,Nichinan,JP,2020-06-24 02:24:04,31.6,131.37,80.6,74,75,9.17
440,Sarankhola,BD,2020-06-24 02:24:05,22.31,89.79,85.8,80,25,6.51
441,Poro,PH,2020-06-24 02:24:05,10.63,124.41,87.8,62,75,8.05
442,Cockburn Town,TC,2020-06-24 02:24:05,21.46,-71.14,82.65,82,0,15.39
443,Phalombe,MW,2020-06-24 02:24:05,-15.81,35.65,59.25,88,65,4.88
444,Banda Aceh,ID,2020-06-24 02:24:05,5.56,95.32,83.68,66,43,5.35
445,Riberalta,BO,2020-06-24 02:24:05,-10.98,-66.1,75.83,75,38,1.68
446,Villazon,BO,2020-06-24 02:24:05,-22.09,-65.59,42.57,42,0,9.98
447,Bogorodskoye,RU,2020-06-24 02:24:05,56.55,37.88,54.12,85,1,4.61
448,Rosas,CO,2020-06-24 02:24:05,2.26,-76.74,57.85,89,56,4.88
449,Vikevag,NO,2020-06-24 02:24:05,59.1,5.7,59.0,93,0,4.7
450,Niamtougou,TG,2020-06-24 02:24:05,9.77,1.11,72.88,86,7,2.75
451,Beruwala,LK,2020-06-24 02:24:05,6.48,79.98,82.33,83,100,6.46
452,Suntar,RU,2020-06-24 02:24:05,62.14,117.63,70.12,61,99,7.49
453,Mollendo,PE,2020-06-24 02:24:05,-17.02,-72.01,59.79,79,9,7.18
454,Bafq,IR,2020-06-24 02:24:06,31.61,55.41,77.18,19,0,6.02
455,Pisco,PE,2020-06-24 02:19:56,-13.7,-76.22,62.6,88,75,3.36
456,Gorontalo,ID,2020-06-24 02:24:06,0.54,123.06,80.76,86,100,6.53
457,Puerto Del Rosario,ES,2020-06-24 02:24:06,28.5,-13.86,71.6,68,90,17.22
458,Grand Gaube,MU,2020-06-24 02:24:06,-20.01,57.66,70.0,82,42,3.0
459,Sao Felix Do Xingu,BR,2020-06-24 02:24:06,-6.64,-51.99,70.47,76,0,2.08
460,Kismayo,SO,2020-06-24 02:24:06,-0.36,42.55,77.18,84,51,15.97
461,Gold Coast,AU,2020-06-24 02:24:06,-28.0,153.43,68.0,45,0,6.93
462,Kuytun,RU,2020-06-24 02:24:06,54.34,101.5,73.06,57,5,4.94
463,Tautira,PF,2020-06-24 02:24:06,-17.73,-149.15,82.4,61,40,4.7
464,Hunchun,CN,2020-06-24 02:24:06,42.87,130.36,60.85,93,100,4.9
465,Cabedelo,BR,2020-06-24 02:24:06,-6.98,-34.83,75.2,94,40,9.17
466,Sao Miguel Do Araguaia,BR,2020-06-24 02:24:06,-13.28,-50.16,70.77,56,0,2.3
467,Yulara,AU,2020-06-24 02:24:06,-25.24,130.99,62.6,32,0,4.7
468,Doha,QA,2020-06-24 02:24:07,25.29,51.53,86.0,51,0,5.82
469,Tura,IN,2020-06-24 02:24:07,25.52,90.22,80.17,88,26,5.37
470,Montepuez,MZ,2020-06-24 02:24:07,-13.13,39.0,62.91,90,17,9.73
471,Roma,US,2020-06-24 02:24:07,43.21,-75.46,82.4,51,90,9.17
472,Poopo,BO,2020-06-24 02:24:07,-18.37,-66.97,38.89,56,0,7.07
473,Cayenne,GF,2020-06-24 02:24:07,4.93,-52.33,77.0,100,100,6.55
474,San Luis,AR,2020-06-24 02:19:22,-33.3,-66.34,46.22,78,98,15.73
475,Ocampo,MX,2020-06-24 02:24:07,21.65,-101.5,63.03,58,100,9.1
476,Inverness,GB,2020-06-24 02:24:07,57.48,-4.22,59.0,93,100,1.74
477,Lazurne,UA,2020-06-24 02:24:07,46.08,32.53,71.76,74,100,10.98
478,Codrington,AU,2020-06-24 02:24:07,-38.27,141.97,56.88,83,16,3.83
479,Caravelas,BR,2020-06-24 02:20:55,-17.71,-39.25,70.16,67,42,4.07
480,Paranaiba,BR,2020-06-24 02:24:07,-19.68,-51.19,65.07,53,52,5.64
481,Oeiras Do Para,BR,2020-06-24 02:24:07,-2.0,-49.85,77.32,76,62,1.86
482,Teofilo Otoni,BR,2020-06-24 02:23:36,-17.86,-41.51,58.96,84,5,2.46
483,Emba,KZ,2020-06-24 02:24:07,48.83,58.14,68.11,30,1,13.8
484,Olinda,BR,2020-06-24 02:20:35,-8.01,-34.86,78.8,74,20,12.75
485,Ambilobe,MG,2020-06-24 02:24:08,-13.2,49.05,66.4,86,0,3.0
486,Richards Bay,ZA,2020-06-24 02:24:08,-28.78,32.04,59.11,71,0,7.05
487,Avera,US,2020-06-24 02:24:08,33.19,-82.53,73.4,88,40,8.48
488,Padron,ES,2020-06-24 02:24:08,42.74,-8.66,63.0,93,90,5.82
489,Abatskoye,RU,2020-06-24 02:24:08,56.29,70.46,55.02,78,100,6.69
490,Kunya,NG,2020-06-24 02:24:08,12.22,8.53,77.0,78,0,10.29
491,Arlit,NE,2020-06-24 02:24:08,18.74,7.39,89.96,11,0,5.37
492,Nicolet,CA,2020-06-24 02:24:08,46.22,-72.62,73.99,94,75,3.36
493,Sharanga,RU,2020-06-24 02:24:08,57.18,46.54,53.87,90,0,7.0
494,Jurm,AF,2020-06-24 02:24:08,36.86,70.83,69.82,41,55,6.93
495,Kolondieba,ML,2020-06-24 02:24:08,11.09,-6.89,76.93,68,69,1.72
496,Beloha,MG,2020-06-24 02:24:08,-25.17,45.05,58.78,92,0,6.85
497,Morgan City,US,2020-06-24 02:24:08,29.7,-91.21,78.8,88,1,6.93
498,Asau,RO,2020-06-24 02:24:08,46.43,26.4,57.99,91,22,2.73
499,San Policarpo,PH,2020-06-24 02:24:09,12.18,125.51,85.62,71,100,8.32
500,Erzin,TR,2020-06-24 02:24:09,36.96,36.2,73.0,88,37,2.42
501,Abu Samrah,SY,2020-06-24 02:24:09,35.3,37.18,62.51,83,0,9.33
502,Da Nang,VN,2020-06-24 02:22:23,16.07,108.22,95.0,53,20,2.24
503,Chlorakas,CY,2020-06-24 02:24:09,34.8,32.41,66.2,82,7,2.24
504,Santa Cruz,BO,2020-06-24 02:24:09,-17.8,-63.17,75.2,88,40,14.99
505,Arman,RU,2020-06-24 02:24:09,59.7,150.17,56.5,69,7,6.89
506,Hualmay,PE,2020-06-24 02:24:09,-11.1,-77.61,61.57,87,97,7.31
507,San Quintin,MX,2020-06-24 02:24:09,30.48,-115.95,65.79,82,99,14.94
508,Lavumisa,SZ,2020-06-24 02:24:09,-27.31,31.89,54.73,72,0,2.66
509,Novobirilyussy,RU,2020-06-24 02:24:09,56.95,90.67,71.13,60,89,3.67
510,Baruun-Urt,MN,2020-06-24 02:24:09,46.68,113.28,70.07,56,98,16.55
511,Bandarbeyla,SO,2020-06-24 02:24:09,9.49,50.81,80.69,69,50,22.55
512,Geraldton,AU,2020-06-24 02:24:09,-28.77,114.6,64.4,77,75,3.36
513,Angoche,MZ,2020-06-24 02:24:09,-16.23,39.91,71.92,84,14,11.83
514,Palana,RU,2020-06-24 02:24:09,59.12,159.97,51.01,75,44,7.16
515,Gat,IL,2020-06-24 02:23:05,31.61,34.76,71.01,82,0,2.73
516,Leh,IN,2020-06-24 02:22:44,34.17,77.58,56.55,43,0,6.98
517,Homer,US,2020-06-24 02:24:10,59.64,-151.55,55.0,71,90,4.7
518,Cape Girardeau,US,2020-06-24 02:21:35,37.31,-89.52,72.0,83,1,3.36
519,Coquimbo,CL,2020-06-24 02:24:10,-29.95,-71.34,53.6,93,90,3.36
520,Jumla,NP,2020-06-24 02:24:10,29.27,82.18,67.12,63,56,2.51
521,Viedma,AR,2020-06-24 02:24:10,-40.81,-63.0,46.56,53,0,10.36
522,Sao Joao Da Barra,BR,2020-06-24 02:24:10,-21.64,-41.05,70.57,80,100,11.01
523,Minggang,CN,2020-06-24 02:24:10,32.46,114.05,86.0,57,0,0.83
524,Marzuq,YE,2020-06-24 02:24:10,14.4,46.47,79.5,30,17,0.89
525,Colac,AU,2020-06-24 02:19:41,-38.33,143.58,55.99,93,0,1.16
526,Kinablangan,PH,2020-06-24 02:24:10,7.69,126.55,86.47,62,79,4.25
527,Ginda,IN,2020-06-24 02:24:10,30.69,78.49,80.6,83,75,3.36
528,Labytnangi,RU,2020-06-24 02:24:10,66.66,66.42,48.74,77,100,5.77
529,Tskaltubo,GE,2020-06-24 02:24:10,42.33,42.6,71.6,83,75,6.93
530,Golyshmanovo,RU,2020-06-24 02:24:10,56.4,68.37,54.73,75,99,8.1
531,Port Angeles,US,2020-06-24 02:24:10,48.12,-123.43,64.4,82,1,6.93
532,Marystown,CA,2020-06-24 02:24:10,47.17,-55.15,59.22,97,88,6.55
533,Vila,PT,2020-06-24 02:24:10,42.03,-8.16,63.0,88,0,1.14
534,Mayya,RU,2020-06-24 02:20:54,61.73,130.28,77.0,44,81,4.47
535,Strzelin,PL,2020-06-24 02:24:11,50.78,17.06,55.0,100,8,9.17
536,Taoudenni,ML,2020-06-24 02:24:11,22.68,-3.98,92.95,10,0,12.12
537,Kashan,IR,2020-06-24 02:24:11,33.98,51.44,78.13,21,0,4.16
538,Ambovombe,MG,2020-06-24 02:24:11,-25.17,46.08,63.84,85,1,9.82
539,Ardakan,IR,2020-06-24 02:24:11,32.31,54.02,78.8,19,0,4.7
540,Mitchell,US,2020-06-24 02:23:27,43.71,-98.03,71.6,56,1,3.36
541,Zeya,RU,2020-06-24 02:24:11,53.75,127.27,76.64,36,98,2.26
542,Luanda,AO,2020-06-24 02:23:13,-8.84,13.23,73.4,83,75,2.24
543,Nuuk,GL,2020-06-24 02:24:11,64.18,-51.72,42.8,60,100,5.82
544,Maneadero,MX,2020-06-24 02:21:12,31.72,-116.57,66.0,86,96,3.0
545,Kosonsoy,UZ,2020-06-24 02:24:11,41.26,71.55,78.8,36,80,6.93
546,Garoua,CM,2020-06-24 02:24:11,9.3,13.4,78.55,78,46,8.05
547,Amuntai,ID,2020-06-24 02:24:11,-2.42,115.25,85.91,61,19,0.69
548,Pemangkat,ID,2020-06-24 02:22:52,1.17,108.97,77.58,88,100,6.31
549,Leningradskiy,RU,2020-06-24 02:24:11,69.38,178.42,33.66,89,94,13.44
550,Bagru,IN,2020-06-24 02:24:12,26.81,75.54,86.0,66,40,4.05
551,Carutapera,BR,2020-06-24 02:24:12,-1.2,-46.02,75.47,92,2,5.5
552,Goderich,CA,2020-06-24 02:24:12,43.75,-81.72,66.0,77,44,1.99
553,Narodychi,UA,2020-06-24 02:24:12,51.2,29.08,59.38,81,100,9.15
554,Desbiens,CA,2020-06-24 02:24:12,48.42,-71.95,68.0,100,75,3.67
555,Qaqortoq,GL,2020-06-24 02:24:12,60.72,-46.03,51.8,66,1,3.36
556,Sahuaripa,MX,2020-06-24 02:24:12,29.05,-109.23,97.54,16,0,7.11
557,Pitimbu,BR,2020-06-24 02:24:12,-7.47,-34.81,75.2,94,40,9.17
558,Quesnel,CA,2020-06-24 02:24:12,53.0,-122.5,62.6,88,90,2.24
559,Chauk,MM,2020-06-24 02:24:12,20.88,94.82,85.12,65,100,8.01
560,Bath,GB,2020-06-24 02:21:13,51.38,-2.36,61.0,80,0,3.67
561,Lata,PT,2020-06-24 02:24:12,40.16,-8.33,64.99,96,100,3.87
562,Campbell River,CA,2020-06-24 02:24:12,50.02,-125.24,64.4,82,75,5.82
563,Manadhoo,MV,2020-06-24 02:24:12,5.77,73.38,83.71,77,98,14.81
564,Moussoro,TD,2020-06-24 02:20:42,13.64,16.49,88.39,26,57,9.33
565,Diapaga,BF,2020-06-24 02:24:12,12.07,1.79,80.44,67,0,7.07
566,Aswan,EG,2020-06-24 02:20:43,24.09,32.91,85.68,17,37,11.99
